LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06060C40	1	MEKSCOSQue_MEKSCOSQuestMal_00060C40_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C40_1.wav	File Found				Cold hands have their uses. Let's find somewhere private and I'll teach you everything I know.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06060C38	1	MEKSCOSQue_MEKSCOSQuestMal_00060C38_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C38_1.wav	File Found				Ever see those folks from hammerfell? They have big, long, curved swords!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestMaleChairSassyDialogueGoodbye	FormID 06056A06	1	MEKSCOSQue_MEKSCOSQuestMal_00056A06_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A06_1.wav	File Found				I hate to see you go, but I'll love to watch you leave.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestMaleChairSassyDialogueGoodbye	FormID 06056A07	1	MEKSCOSQue_MEKSCOSQuestMal_00056A07_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A07_1.wav	File Found				Bye now, sweet meat!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestMaleChairSassyDialogueGoodbye	FormID 06056A08	1	MEKSCOSQue_MEKSCOSQuestMal_00056A08_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A08_1.wav	File Found				Do come back again!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestMaleChairSassyDialogueNoticeCorpse	FormID 060569FB	1	MEKSCOSQue_MEKSCOSQuestMal_000569FB_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_000569FB_1.wav	File Found				Oh. By the devines. A body!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestMaleChairSassyDialogueNoticeCorpse	FormID 060569FC	1	MEKSCOSQue_MEKSCOSQuestMal_000569FC_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_000569FC_1.wav	File Found				Dead bodies aren't really my thing.. but they could be!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestMaleChairSassyDialogueNoticeCorpse	FormID 060569FD	1	MEKSCOSQue_MEKSCOSQuestMal_000569FD_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_000569FD_1.wav	File Found				Quick, someone put this corpse on me... I've got an idea.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestMaleChairSassyDialogueObserveCombat	FormID 060569F7	1	MEKSCOSQue_MEKSCOSQuestMal_000569F7_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_000569F7_1.wav	File Found				Mmmm yes.. wrestle for daddy.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestMaleChairSassyDialogueObserveCombat	FormID 060569F8	1	MEKSCOSQue_MEKSCOSQuestMal_000569F8_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_000569F8_1.wav	File Found				Oh yea. Get rough!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestMaleChairSassyDialogueObserveCombat	FormID 060569F9	1	MEKSCOSQue_MEKSCOSQuestMal_000569F9_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_000569F9_1.wav	File Found				Someone get me a towel. I'm working up a sweat watching all this action.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0606AED1	1	MEKSCOSQue_MEKSCOSQuestMal_0006AED1_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0006AED1_1.wav	File Not Found				Thieves get a spankin'!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0606AEC6	1	MEKSCOSQue_MEKSCOSQuestMal_0006AEC6_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0006AEC6_1.wav	File Not Found				Maybe I went too far that time.... nah.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0606AEC4	1	MEKSCOSQue_MEKSCOSQuestMal_0006AEC4_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0006AEC4_1.wav	File Not Found				Darn! Playtime's over.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0606AEB7	1	MEKSCOSQue_MEKSCOSQuestMal_0006AEB7_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0006AEB7_1.wav	File Not Found				Harder!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D90	1	MEKSCOSQue_MEKSCOSQuestMal_00065D90_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D90_1.wav	File Found				There you are, you cheeky meat cushion!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D8D	1	MEKSCOSQue_MEKSCOSQuestMal_00065D8D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D8D_1.wav	File Found				Found you! And now your reward: a spanking!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D88	1	MEKSCOSQue_MEKSCOSQuestMal_00065D88_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D88_1.wav	File Found				Noooo... come back and sit on me!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D87	1	MEKSCOSQue_MEKSCOSQuestMal_00065D87_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D87_1.wav	File Found				*Sigh* I guess I wont be getting that beating after all.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D86	1	MEKSCOSQue_MEKSCOSQuestMal_00065D86_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D86_1.wav	File Found				Damn! They got away... and I had so many fun activities planned!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D81	1	MEKSCOSQue_MEKSCOSQuestMal_00065D81_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D81_1.wav	File Found				This game of hide-and-seek is lame... I haven't even been blindfolded.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D76	1	MEKSCOSQue_MEKSCOSQuestMal_00065D76_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D76_1.wav	File Found				I just know you'll find me.... electrifying!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D70	1	MEKSCOSQue_MEKSCOSQuestMal_00065D70_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D70_1.wav	File Found				Now you're mine.... unless you want me to be yours instead. Smooches!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D6F	1	MEKSCOSQue_MEKSCOSQuestMal_00065D6F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D6F_1.wav	File Found				Mmmmmm sweet meat... come stuff my cushions.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D65	1	MEKSCOSQue_MEKSCOSQuestMal_00065D65_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D65_1.wav	File Found				Has a suitor come to call?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D64	1	MEKSCOSQue_MEKSCOSQuestMal_00065D64_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D64_1.wav	File Found				Is someone there? Maybe someone with magick fingers?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D63	1	MEKSCOSQue_MEKSCOSQuestMal_00065D63_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D63_1.wav	File Found				Helloooo. Anybody there?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06065D5C	1	MEKSCOSQue_MEKSCOSQuestMal_00065D5C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D5C_1.wav	File Found				Don't be shy. I won't hurt you... too much.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06060C2D	1	MEKSCOSQue_MEKSCOSQuestMal_00060C2D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C2D_1.wav	File Found				Why don't you use those magick hands of yours to fluff my cushions?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06060C2B	1	MEKSCOSQue_MEKSCOSQuestMal_00060C2B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C2B_1.wav	File Found				If you want to see some real magick, let's find somewhere private.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06060C2A	1	MEKSCOSQue_MEKSCOSQuestMal_00060C2A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C2A_1.wav	File Found				Oooo a magick show! Come closer, and I'll make something disappear and reappear over and over!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06056A04	1	MEKSCOSQue_MEKSCOSQuestMal_00056A04_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A04_1.wav	File Found				Leave... now... I can't wax my legs with you here.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06056A03	1	MEKSCOSQue_MEKSCOSQuestMal_00056A03_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A03_1.wav	File Found				If you don't leave now, you'll find out just how sassy this chair can get!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06056A02	1	MEKSCOSQue_MEKSCOSQuestMal_00056A02_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A02_1.wav	File Found				I need to see that sweet ass of yours walking away right now!	Neutral 50			
