LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06000952	1	MEKSCOSQue_MEKSCOSQuestMal_00000952_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000952_1.wav	File Not Found				Ever see those folks from hammerfell? They have big, long, curved swords!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestMaleChairSassyDialogueGoodbye	FormID 06000944	1	MEKSCOSQue_MEKSCOSQuestMal_00000944_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000944_1.wav	File Not Found				I hate to see you go, but I'll love to watch you leave.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestMaleChairSassyDialogueGoodbye	FormID 06000945	1	MEKSCOSQue_MEKSCOSQuestMal_00000945_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000945_1.wav	File Not Found				Bye now, sweet meat!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestMaleChairSassyDialogueGoodbye	FormID 06000946	1	MEKSCOSQue_MEKSCOSQuestMal_00000946_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000946_1.wav	File Not Found				Do come back again!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestMaleChairSassyDialogueNoticeCorpse	FormID 0600093C	1	MEKSCOSQue_MEKSCOSQuestMal_0000093C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000093C_1.wav	File Not Found				Oh. By the devines. A body!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestMaleChairSassyDialogueNoticeCorpse	FormID 0600093D	1	MEKSCOSQue_MEKSCOSQuestMal_0000093D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000093D_1.wav	File Not Found				Dead bodies aren't really my thing.. but they could be!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestMaleChairSassyDialogueNoticeCorpse	FormID 0600093E	1	MEKSCOSQue_MEKSCOSQuestMal_0000093E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000093E_1.wav	File Not Found				Quick, someone put this corpse on me... I've got an idea.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestMaleChairSassyDialogueObserveCombat	FormID 06000938	1	MEKSCOSQue_MEKSCOSQuestMal_00000938_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000938_1.wav	File Not Found				Mmmm yes.. wrestle for daddy.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestMaleChairSassyDialogueObserveCombat	FormID 06000939	1	MEKSCOSQue_MEKSCOSQuestMal_00000939_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000939_1.wav	File Not Found				Oh yea. Get rough!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestMaleChairSassyDialogueObserveCombat	FormID 0600093A	1	MEKSCOSQue_MEKSCOSQuestMal_0000093A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000093A_1.wav	File Not Found				Someone get me a towel. I'm working up a sweat watching all this action.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000920	1	MEKSCOSQue_MEKSCOSQuestMal_00000920_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000920_1.wav	File Not Found				Thieves get a spankin'!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000921	1	MEKSCOSQue_MEKSCOSQuestMal_00000921_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000921_1.wav	File Not Found				Maybe I went too far that time.... nah.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000922	1	MEKSCOSQue_MEKSCOSQuestMal_00000922_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000922_1.wav	File Not Found				Darn! Playtime's over.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000923	1	MEKSCOSQue_MEKSCOSQuestMal_00000923_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000923_1.wav	File Not Found				Harder!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000924	1	MEKSCOSQue_MEKSCOSQuestMal_00000924_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000924_1.wav	File Not Found				There you are, you cheeky meat cushion!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000925	1	MEKSCOSQue_MEKSCOSQuestMal_00000925_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000925_1.wav	File Not Found				Found you! And now your reward: a spanking!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000926	1	MEKSCOSQue_MEKSCOSQuestMal_00000926_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000926_1.wav	File Not Found				Noooo... come back and sit on me!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000927	1	MEKSCOSQue_MEKSCOSQuestMal_00000927_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000927_1.wav	File Not Found				*Sigh* I guess I wont be getting that beating after all.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000928	1	MEKSCOSQue_MEKSCOSQuestMal_00000928_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000928_1.wav	File Not Found				Damn! They got away... and I had so many fun activities planned!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000929	1	MEKSCOSQue_MEKSCOSQuestMal_00000929_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000929_1.wav	File Not Found				This game of hide-and-seek is lame... I haven't even been blindfolded.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0600092A	1	MEKSCOSQue_MEKSCOSQuestMal_0000092A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000092A_1.wav	File Not Found				I just know you'll find me.... electrifying!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0600092B	1	MEKSCOSQue_MEKSCOSQuestMal_0000092B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000092B_1.wav	File Not Found				Now you're mine.... unless you want me to be yours instead. Smooches!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0600092C	1	MEKSCOSQue_MEKSCOSQuestMal_0000092C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000092C_1.wav	File Not Found				Mmmmmm sweet meat... come stuff my cushions.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0600092D	1	MEKSCOSQue_MEKSCOSQuestMal_0000092D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000092D_1.wav	File Not Found				Has a suitor come to call?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0600092E	1	MEKSCOSQue_MEKSCOSQuestMal_0000092E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000092E_1.wav	File Not Found				Is someone there? Maybe someone with magick fingers?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 0600092F	1	MEKSCOSQue_MEKSCOSQuestMal_0000092F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000092F_1.wav	File Not Found				Helloooo. Anybody there?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000930	1	MEKSCOSQue_MEKSCOSQuestMal_00000930_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000930_1.wav	File Not Found				Don't be shy. I won't hurt you... too much.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000931	1	MEKSCOSQue_MEKSCOSQuestMal_00000931_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000931_1.wav	File Not Found				Why don't you use those magick hands of yours to fluff my cushions?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000932	1	MEKSCOSQue_MEKSCOSQuestMal_00000932_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000932_1.wav	File Not Found				If you want to see some real magick, let's find somewhere private.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000933	1	MEKSCOSQue_MEKSCOSQuestMal_00000933_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000933_1.wav	File Not Found				Oooo a magick show! Come closer, and I'll make something disappear and reappear over and over!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000934	1	MEKSCOSQue_MEKSCOSQuestMal_00000934_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000934_1.wav	File Not Found				Leave... now... I can't wax my legs with you here.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000935	1	MEKSCOSQue_MEKSCOSQuestMal_00000935_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000935_1.wav	File Not Found				If you don't leave now, you'll find out just how sassy this chair can get!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SharedInfo	MEKSCOSQuestMaleChairSassyDialogueSharedInfo	FormID 06000936	1	MEKSCOSQue_MEKSCOSQuestMal_00000936_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000936_1.wav	File Not Found				I need to see that sweet ass of yours walking away right now!	Neutral 50			
